tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Cast_and_Crew
tt0929618,The Penthouse,The Penthouse,0,2010,89,Comedy,3.5,1595,"Rider Strong (actor), Nikki Griffin (actress), Corey Large (actor), Kurupt (actor), Aleeda Keys (actress), Patrick Durham (actor), Kathryn Weisbeck (actress), Alaina Gonzalez (actress), Eddie Alfano (actor), James DeBello (actor), Chris Levitus (director), Kyle Kramer (writer), David Martin (writer), Chris Levitus (writer), Corey Large (writer), Corey Large (producer), Alan Pao (producer), David Gregory Byrne (composer), Ralph Rieckermann (composer), Roger Chingirian (cinematographer), Christian Masini (editor), Ricki Maslar (casting_director), Kenn Coplan (production_designer)"
tt0810815,Cross the Line,Cross the Line,0,2010,87,Action,4.1,62,"Tina Krause (actress), Albert J. Allie (actor), Jimmy Ayala (actor), Tony Bassi (actor), Michael Caputo (actor), Michael Corleone (actor), Tatiana Dellepiane (actress), Gregory DePetro (actor), Steve Devito (actor), Jennifer Lauren DiBella (actress), Albert J. Allie (director), Michael J. Arbouet (director), Albert J. Allie (writer), Albert J. Allie (producer), Michael J. Arbouet (producer), William Nieporte (composer), Charles Gomez (cinematographer), Anthony Richards (cinematographer), Christopher Eric Outridge (editor), Albert J. Allie (casting_director), Michael J. Arbouet (casting_director), Alan Spindel (casting_director), Fred Lowenhaupt Jr. (production_designer)"
tt0770778,King of the Avenue,King of the Avenue,0,2010,83,"Drama,Fantasy,Thriller",3.9,591,"Ving Rhames (actor), Ving Rhames (actor), Simon Rex (actor), Esai Morales (actor), Erick Nathan (actor), Eddie B. Smith (actor), Elizabeth Di Prinzio (actress), Diego Alvarez (actor), Javi Zoribel Fonalledas (actress), Fard Nasir (actor), Hemky Madera (actor), Ryan Combs (director), Ryan Combs (writer), Craig Chapman (producer), Anne Clements (producer), Hilda Marie Combs (producer), Frances Lausell (producer), Desi Desmond (composer), Panauh Kalayeh (composer), Carlos Nicasio (composer), Rick St. Hilaire (composer), Mario Signore (cinematographer), Alexander Egan (editor), Jason L. Wood (casting_director)"
tt0479204,Perfect Life,Perfect Life,0,2010,98,"Horror,Thriller",3.9,487,"Jesse Bradford (actor), Sienna Guillory (actress), Scot Williams (actor), Steven Berkoff (actor), Emily Hamilton (actress), Justin Urich (actor), Joanna Moskwa (actress), Benedict Taylor (actor), Sam Alexander (actor), Scott Joseph (actor), Josef Rusnak (director), Hilde Eynikel (writer), Tom Parkhouse (producer), Tom Reeve (producer), Tom Batoy (composer), Franco Tortora (composer), Tony Imi (cinematographer), Peter Davies (editor), Andrew MacRitchie (editor), Donna Brower (casting_director), Monique van der Waals (casting_director)"
tt0984210,Multiple Sarcasms,Multiple Sarcasms,0,2010,97,"Comedy,Drama,Romance",4.8,757,"Timothy Hutton (actor), Mira Sorvino (actress), Dana Delany (actress), Mario Van Peebles (actor), India Ennenga (actress), Laila Robins (actress), Stockard Channing (actress), Nadia Dassouki (actress), Chris Sarandon (actor), Joan Jett (actress), Brooks Branch (director), Brooks Branch (writer), Linda Morris (writer), Chris Bongirne (producer), Brooks Branch (producer), Nesim Hason (producer), George J. Fontenette (composer), Jacek Laskus (cinematographer), Plummy Tucker (editor), Kerry Barden (casting_director), Suzanne Crowley (casting_director), Billy Hopkins (casting_director), Jessica Kelly (casting_director), Sharon Lomofsky (production_designer)"
tt0176694,The Tragedy of Man,Az ember trag√©di√°ja,0,2011,166,"Animation,Drama,History",8,1415,"Gyula Balázsi (archive_footage), Gyula Balázsi (actor), Péter Benkö (archive_footage), Péter Benkö (actor), Ágnes Bertalan (actress), Péter Blaskó (actor), Péter Blaskó (actor), Péter Blaskó (actor), Ferenc Borbiczky (actor), Ferenc Borbiczky (actor), Ferenc Borbiczky (actor), Gyula Buss (archive_footage), Gyula Buss (actor), János Bácskai (actor), János Bácskai (actor), János Bácskai (actor), László Csurka (actor), László Csurka (actor), László Csurka (actor), Gábor Csíkos (archive_footage), Gábor Csíkos (actor), Iván Dengyel (actor), Iván Dengyel (actor), Iván Dengyel (actor), Marcell Jankovics (director), Marcell Jankovics (writer), Imre Madách (writer), Károlyné Koncz (producer), Borbála Mezei (producer), László Sáry (composer), Zoltán Bacsó (cinematographer), Gyöngyi Féjja (editor), Márta Fényi (editor), Magda Hap (editor), Iván Talpas (editor)"
tt0430524,The Rescuer,The Rescuer,0,2011,84,Documentary,8.6,18,"Leo Grillo (director), Ermanno Vanino (cinematographer), Ermanno Vanino (editor)"
tt0844915,Pox,Pox,0,2011,100,"Comedy,Sci-Fi",8,73,"Chris Oleary (actor), Kim Helms (actor), Levi Wilson (actor), Sue Fletcher (actress), Clayne Crawford (actor), Russell Sams (actor), Octavia Marx (actress), Kerry Jade Aberman (actress), Paul Mullan (actor), Nipper Seaturtle (actor), Lisa Hammer (director), Ben Edlund (writer), Terrence Fleming (writer), Lisa Hammer (writer), Levi Wilson (writer), Lauren Bennett (producer), Lisa Hammer (producer), Rod Sokal (producer), Lisa Hammer (composer), Ilia Eshkenazy Jossifov (composer), Josh Babich (cinematographer), Lisa Hammer (editor)"
tt0460809,The Grasslands,The Grasslands,0,2011,114,Drama,8.7,29,"Peter Greene (actor), James Madio (actor), Chuck Zito (actor), Arthur J. Nascarella (actor), Saul Stein (actor), Louis Vanaria (actor), Alan Davidson (actor), Toni Belafonte (actress), Samantha Safdie (actress), Shannon Foster (actress), Chris Raffaele (director), Chris Raffaele (writer), Vincent Framularo (producer), Christopher J. Kito (producer), Anthony Rinaldo (producer), Dan Pinnella (composer), Ron Wolf (cinematographer), Sridhar Ranganath (editor), Johnny Tsang (editor), Mellicent Dyane (casting_director), William Lappe (production_designer)"
tt0770802,Samsara,Samsara,0,2011,102,"Documentary,Music",8.4,39832,"Balinese Tari Legong Dancers (actress), Ni Made Megahadi Pratiwi (actress), Puti Sri Candra Dewi (actress), Putu Dinda Pratika (actress), Marcos Luna (actor), Hiroshi Ishiguro (actor), Olivier De Sagazan (actor), Ladyboys of Cascade Bar (actor), Kikumaru (actress), Crisanto Neire (actor), Ron Fricke (director), Ron Fricke (writer), Mark Magidson (writer), Mark Magidson (producer), Marcello De Francisci (composer), Lisa Gerrard (composer), Michael Stearns (composer), Ron Fricke (cinematographer), Patrick Disanto (editor), Ron Fricke (editor), Mark Magidson (editor)"
tt0484037,Gente mala del norte,Gente mala del norte,0,2011,97,"Drama,History",8.8,8,"Luis Alarcón (actor), Juan Falcón (actor), Giovanni Falcchetti (actor), Eugenia Comini (actress), Holofernes Noria (actor), Tamara Acosta (actress), Pablo Krögh (actor), Gabriela Medina (actress), Patricio Riquelme (director), Patricio Riquelme (writer), Sergio Perez Bontes (composer), Patricio Riquelme (cinematographer), Alberto Ponce (editor)"
tt0873886,Red State,Red State,0,2011,88,"Action,Horror,Thriller",6.1,69985,"Michael Parks (actor), Melissa Leo (actress), John Goodman (actor), Michael Angarano (actor), Deborah Aquila (actress), Nicholas Braun (actor), Ronnie Connell (actor), Kaylee DeFer (actress), Joey Figueroa (actor), Kyle Gallner (actor), Kevin Smith (director), Kevin Smith (writer), Jonathan Gordon (producer), David Klein (cinematographer), Kevin Smith (editor), Deborah Aquila (casting_director), Tricia Wood (casting_director), Cabot McMullen (production_designer)"
tt0464891,Act Your Age,Act Your Age,0,2011,101,"Comedy,Drama",6.6,118,"Michael Muhney (actor), Eddie Jones (actor), Pat Morita (actor), Adrienne Frantz (actress), Frank Nicotero (actor), Amber Benson (actress), Max Gail (actor), Sierra Peters (actress), Morris Berenbaum (actor), Logan Borsari (actor), Robin Christian (director), Robin Christian (writer), Michael Muhney (writer), Robin Christian (producer), Alan Williams (composer), John Luker (cinematographer), Caleb Thomas (editor), Wesley Tabayoyong II (production_designer)"
tt0387112,Chelsea Girls with Andy Warhol,Chelsea Girls with Andy Warhol,0,2011,88,Documentary,7.2,16,"Brigid Berlin (self), John Lennon (archive_footage), Yoko Ono (self), Viva (self), Andy Warhol (archive_footage), Michel Auder (director)"
tt0431170,Joseph Smith: Prophet of the Restoration,Joseph Smith: Prophet of the Restoration,0,2011,60,"Biography,Drama,History",7.5,935,"Nathan Mitchell (actor), Tayva Patch (actress), Rick Macy (actor), David Nibley (actor), Talon G. Ackerman (actor), Joseph Batzel (actor), Dallyn Vail Bayles (actor), Matthew Bellows (actor), Matthew Bellows (actor), Joel Bishop (actor), Roger Blomquist (actor), T.C. Christensen (director), Gary Cook (director), Gary Cook (writer), Ron Munns (producer), Arlen Card (composer), Merrill B. Jenson (composer), T.C. Christensen (cinematographer), Alisa Anglesey (casting_director), Shauna Brand (casting_director), Joan Peterson (casting_director), Hillary Straga (casting_director), Roger Crandall (production_designer), Richard Jamison (production_designer)"
tt0491152,Something Borrowed,Something Borrowed,0,2011,112,"Comedy,Drama,Romance",5.8,67336,"Ginnifer Goodwin (actress), Kate Hudson (actress), Colin Egglesfield (actor), John Krasinski (actor), Steve Howey (actor), Ashley Williams (actress), Geoff Pierson (actor), Jill Eikenberry (actress), Jonathan Epstein (actor), Leia Thompson (actress), Luke Greenfield (director), Jennie Snyder Urman (writer), Emily Giffin (writer), Broderick Johnson (producer), Andrew A. Kosove (producer), Aaron Lubin (producer), Pamela Schein Murphy (producer), Alex Wurman (composer), Charles Minsky (cinematographer), John Axelrad (editor), Sari Knight (casting_director), Mandy Sherman (casting_director), Jane Musky (production_designer)"
tt0825282,The Long Falling,O√π va la nuit,0,2011,105,Drama,6.4,154,"Yolande Moreau (actress), Pierre Moure (actor), Edith Scob (actress), Jan Hammenecker (actor), Laurent Capelluto (actor), Loïc Pichon (actor), Servane Ducorps (actress), Valentijn Dhaenens (actor), Eric Godon (actor), Elisa Briche (actress), Martin Provost (director), Marc Abdelnour (writer), Martin Provost (writer), Keith Ridgway (writer), Christophe Jeauffroy (producer), Julie Salvador (producer), Agnès Godard (cinematographer), Ludo Troch (editor), Loïc Chavanon (production_designer), Catherine Jarrier-Prieur (production_designer)"
tt0983193,The Adventures of Tintin,The Adventures of Tintin,0,2011,107,"Action,Adventure,Animation",7.3,254167,"Jamie Bell (actor), Andy Serkis (actor), Andy Serkis (actor), Daniel Craig (actor), Daniel Craig (actor), Simon Pegg (actor), Nick Frost (actor), Daniel Mays (actor), Daniel Mays (actor), Gad Elmaleh (actor), Toby Jones (actor), Joe Starr (actor), Enn Reitel (actor), Enn Reitel (actor), Steven Spielberg (director), Hergé (writer), Steven Moffat (writer), Edgar Wright (writer), Joe Cornish (writer), Peter Jackson (producer), Kathleen Kennedy (producer), Steven Spielberg (producer), John Williams (composer), Michael Kahn (editor), Scot Boland (casting_director), Victoria Burrows (casting_director), Jina Jay (casting_director)"
tt0400320,The Connecticut Kid,The Connecticut Kid,0,2011,87,Adventure,7,35,"Jason Brunner (actor), Tom Burruss (actor), Tom Froysland (actor), Bern Kubiak (actor), Kitta Larsen (actress), Kristin Ludwin (actress), Cassidy Lunnen (actress), Lance Roberts (actor), James R. Rosenthal (actor), Jack Serino (actor), Jack Serino (director), Jack Serino (writer), James R. Rosenthal (producer), Jack Serino (producer), Penka Kouneva (composer), Jason Brunner (cinematographer), Lawrence A. Maddox (editor), Travis Zariwny (production_designer)"
tt0993842,Hanna,Hanna,0,2011,111,"Action,Adventure,Drama",6.7,214566,"Saoirse Ronan (actress), Cate Blanchett (actress), Eric Bana (actor), Vicky Krieps (actress), Paris Arrowsmith (actor), John Macmillan (actor), Tim Beckmann (actor), Paul Birchard (actor), Christian Malcolm (actor), Jamie Beamish (actor), Joe Wright (director), Seth Lochhead (writer), David Farr (writer), Marty Adelstein (producer), Leslie Holleran (producer), Scott Nemes (producer), The Chemical Brothers (composer), Tom Rowlands (composer), Ed Simons (composer), Alwin H. Küchler (cinematographer), Paul Tothill (editor), Jina Jay (casting_director), Sarah Greenwood (production_designer)"
tt0448694,Puss in Boots,Puss in Boots,0,2011,90,"Action,Adventure,Animation",6.6,210359,"Antonio Banderas (actor), Salma Hayek (actress), Zach Galifianakis (actor), Billy Bob Thornton (actor), Amy Sedaris (actress), Constance Marie (actress), Guillermo del Toro (actor), Guillermo del Toro (actor), Mike Mitchell (actor), Rich Dietl (actor), Ryan Crego (actor), Chris Miller (director), Tom Wheeler (writer), Brian Lynch (writer), William Davies (writer), Joe M. Aguilar (producer), Latifa Ouaou (producer), Henry Jackman (composer), Gil Zimmerman (cinematographer), Erika Dapkewicz (editor), Leslee Feldman (casting_director), Christi Soper (casting_director), Guillaume Aretos (production_designer)"
tt0480239,Atlas Shrugged: Part I,Atlas Shrugged: Part I,0,2011,97,"Drama,Mystery,Sci-Fi",5.6,14771,"Taylor Schilling (actress), Grant Bowler (actor), Matthew Marsden (actor), Edi Gathegi (actor), Jsu Garcia (actor), Graham Beckel (actor), Jon Polito (actor), Patrick Fischler (actor), Rebecca Wisocky (actress), Michael Lerner (actor), Paul Johansson (director), Brian Patrick O'Toole (writer), John Aglialoro (writer), Ayn Rand (writer), John Aglialoro (producer), Harmon Kaslow (producer), Elia Cmiral (composer), Ross Berryman (cinematographer), Jim Flynn (editor), Sherril Schlesinger (editor), Sharon Howard-Field (casting_director), Ronnie Yeskel (casting_director), John Mott (production_designer)"
tt1002569,If You Only Knew,If You Only Knew,0,2011,106,Drama,6.2,59,"Juliana Harkavy (actress), William Haze (actor), Ford D'Aprix (actor), Christie Prades (actress), Kourtney Brown (actor), Marc Durso (actor), Nando Del Castillo (actor), Haley Higgins (actress), Margo Peace (actress), Stacy Ann Rose (actress), Jorgea Hernando (director), Paul M. Danner (writer), Jorgea Hernando (writer), Jacqueline Kaegi (writer), Steve Battaglia (producer), Marc Vee (composer), Frank Martin (cinematographer), Jokes Yanes (editor), Carlos Rojas (casting_director), Milton Bolanos (production_designer)"
tt0881320,Sanctum,Sanctum,0,2011,108,"Action,Adventure,Drama",5.9,58656,"Rhys Wakefield (actor), Allison Cratchley (actress), Christopher James Baker (actor), Richard Roxburgh (actor), Ioan Gruffudd (actor), Alice Parkinson (actress), Dan Wyllie (actor), Nicole Downes (actress), Cramer Cain (actor), Andrew Hansen (actor), Alister Grierson (director), John Garvin (writer), Andrew Wight (writer), Andrew Wight (producer), David Hirschfelder (composer), Jules O'Loughlin (cinematographer), Mark Warner (editor), Gregory Apps (casting_director), Nicholas McCallum (production_designer)"
tt0247643,Los p√°jaros se van con la muerte,Los p√°jaros se van con la muerte,0,2011,110,"Drama,Mystery",5,19,"Carlota Sosa (actress), Daniela Bascopé (actress), Óscar Borda (actor), Pedro Lander (actor), Yvonne Reyes (actress), Arlette Torres (actress), Thaelman Urgelles (director), Edilio Peña (writer), Thaelman Urgelles (writer), Thaelman Urgelles (producer), Tulio Cremisini (composer), Vitelbo Vázquez (cinematographer), Cacho Briceño (editor), Thaelman Urgelles (editor)"
tt0970179,Hugo,Hugo,0,2011,126,"Adventure,Drama,Family",7.5,348689,"Asa Butterfield (actor), Chloë Grace Moretz (actress), Christopher Lee (actor), Ben Kingsley (actor), Sacha Baron Cohen (actor), Ray Winstone (actor), Emily Mortimer (actress), Helen McCrory (actress), Michael Stuhlbarg (actor), Frances de la Tour (actress), Martin Scorsese (director), John Logan (writer), Brian Selznick (writer), Johnny Depp (producer), Tim Headington (producer), Graham King (producer), Martin Scorsese (producer), Howard Shore (composer), Robert Richardson (cinematographer), Thelma Schoonmaker (editor), Ellen Lewis (casting_director), Dante Ferretti (production_designer)"
tt0972848,Lives and Deaths of the Poets,Lives and Deaths of the Poets,0,2011,93,Comedy,7.7,13,"Edward Robert Bach (actor), Jonah Baker (actor), Jonah Baker (actor), Sharon Carpenter-Rose (actress), Sharon Carpenter-Rose (actress), Sharon Carpenter-Rose (actress), Bruce Allen Dawson (actor), Bruce Allen Dawson (actor), Bruce Allen Dawson (actor), John Geoffrion (actor), John Geoffrion (actor), John Geoffrion (actor), Greg Coale (actor), Greg Coale (actor), Greg Coale (actor), Errol Sperling (actor), Boris Alexander (actor), Josh Anderson (actor), Josh Anderson (actor), Nora Bauer (actress), Nora Bauer (actress), Nora Bauer (actress), Leland Steigs (director), Leland Steigs (writer), Sydney-Chanele R. Dawkins (producer), Leland Steigs (producer), Jason Baustin (editor)"
